Trip_Distance_km,Passenger_Count,Base_Fare,Per_Km_Rate,Per_Minute_Rate,Trip_Duration_Minutes,Trip_Price,Time_of_Day_evening,Time_of_Day_morning,Time_of_Day_nan,Time_of_Day_night,Day_of_Week_weekday,Day_of_Week_weekend,Traffic_Conditions_low,Traffic_Conditions_medium,Traffic_Conditions_nan,Weather_nan,Weather_rain,Weather_snow,split
0.7147780962239794,-1.3240595953336,-0.8244456124289274,-0.249406852237487,-1.7451873437465806,-0.3337406654319058,52.9218,0,0,0,0,1,0,0,1,0,0,0,0,train
1.1023108260368883,-0.39916502506380586,1.0525569988563437,-1.7240276492952498,0.05068616684498561,1.0497859403811667,57.28,0,1,0,0,0,1,1,0,0,0,0,0,train
-0.5177986436050401,0.5257295452059882,0.5011874817912954,1.7086961733638037,1.1282102731999253,1.196060507136426,78.715,0,0,0,0,1,0,0,1,0,0,0,1,train
-0.14510984872340552,-1.3240595953336,-0.8244456124289274,0.04068248488862995,-0.3084885352733275,-0.40422691721589,45.2346,0,1,0,0,1,0,0,0,0,0,0,0,train
-0.056046239135760234,-0.39916502506380586,-1.1763836020449157,-0.9262819721984275,-0.6676632373916408,1.5257240829579812,48.4142,1,0,0,0,1,0,0,1,0,0,0,1,train
0.2106144490939159,-1.3240595953336,-0.8713706777110594,0.5241647134321585,-0.21869485974374908,0.9842898657146327,72.16069999999999,0,0,0,1,1,0,0,1,0,0,0,0,train
0.017643294987351083,-0.39916502506380586,-1.3992776621350422,-1.3372418664604266,-1.296218966098689,-0.007819722448438446,25.6218,0,0,0,1,1,0,0,0,0,0,0,0,train
-1.0993628085910336,1.4506241154757824,1.4044949884723328,1.611999727655098,0.23027351790414238,0.8944666776005286,44.95569999999999,0,0,0,0,1,0,0,1,0,0,1,0,train
1.074743518307379,1.4506241154757824,1.0642882651768772,1.6845220619366272,1.3975912997886604,-1.440624327296332,101.6666,0,1,0,0,0,1,1,0,0,0,0,0,train
-0.5183287841383001,1.4506241154757824,-1.5517841243019703,-0.249406852237487,0.6792418955520338,-0.08735067025780117,42.9949,0,0,0,0,1,0,1,0,0,0,0,1,train
-0.9127533408835862,0.5257295452059882,0.29002468802170267,1.6361738390822744,1.6669723263773952,-0.49311444712047203,43.8894,1,0,0,0,0,0,0,0,0,0,1,0,train
0.6559324970321423,-0.39916502506380586,-1.2350399336475808,0.9834728305485106,-0.039107508684592784,-0.7897180995389191,83.694,0,0,0,0,1,0,1,0,0,0,0,0,train
-0.6434419499876113,1.4506241154757824,1.7329704454472545,-1.5064606464506618,-0.039107508684592784,1.762133723897185,37.39,0,0,0,0,1,0,0,1,0,0,0,0,train
-0.06823947140073532,0.5257295452059882,-1.5048590590198385,-0.9746301950527804,-0.5778695618620624,-0.5941655337488387,37.4586,1,0,0,0,1,0,0,1,0,0,0,0,train
0.34898112827472194,0.5257295452059882,1.158138395741141,-0.2977550750918399,-0.9370442639803757,-0.3056709191462481,50.996100000000006,0,0,0,0,1,0,0,0,0,0,0,0,train
-0.5395344054686917,1.4506241154757824,0.9939006672536791,-1.4339383121691325,-0.21869485974374908,-1.1518178266239005,21.4931,0,1,0,0,0,1,0,1,0,0,0,0,train
-0.4849299305429331,-1.3240595953336,-0.3200011606460106,-0.007665737965722958,-1.6553936682170023,1.3027255430219244,36.0458,1,0,0,0,1,0,1,0,0,0,0,0,train
0.5764114170431733,1.4506241154757824,-0.683670416582532,-0.15271040652878168,1.5771786508478167,0.7057756053469423,86.22719999999998,0,0,0,0,1,0,1,0,0,0,0,1,train
-0.6741901009166793,1.4506241154757824,-1.2936962652502453,0.40329415629627624,1.4873849753182389,1.330795289307582,69.9337,0,0,0,0,1,0,0,0,1,0,0,0,train
0.11783985577345207,-0.39916502506380586,-0.21441976376121422,1.877914953354039,1.4873849753182389,-1.0214494494305135,74.5744,0,1,0,0,1,0,0,1,0,0,0,0,train
-1.1322315216531407,-1.3240595953336,1.439688787433931,0.4758164905778056,-1.565599992687424,0.7943512491816838,22.8002,0,0,1,0,1,0,1,0,0,0,0,0,train
0.5355905959821694,-0.39916502506380586,-1.2233086673270475,1.5636515048007456,0.8588292466111906,-1.3171174436394388,78.95210000000002,0,1,0,0,1,0,1,0,0,0,0,0,train
-0.38897449402291034,0.5257295452059882,1.4044949884723328,-1.288893643606074,-1.6553936682170023,0.5984867973217627,26.9741,0,1,0,0,1,0,0,1,0,0,0,0,train
-0.13768788125776837,-0.39916502506380586,-0.3434636932870765,-0.7812373036353687,-1.6553936682170023,-1.5435467303437425,26.263,1,0,0,0,0,0,0,1,0,0,0,0,train
1.1150341988351236,0.5257295452059882,0.25483088906010354,-1.3372418664604266,-1.1166316150395321,-0.2722991096733,44.733,1,0,0,0,1,0,0,0,0,0,0,0,train
-0.8676913955565039,-1.3240595953336,1.6625828475240574,1.007646941975687,-0.039107508684592784,1.0522810289398916,43.8625,0,1,0,0,1,0,0,1,0,0,0,0,train
0.16979362803291184,-1.3240595953336,1.040825732535811,0.4274682677234527,-1.6553936682170023,-0.10887080907680538,52.678,0,0,0,0,0,0,1,0,0,0,0,0,train
1.0333925567131155,-1.3240595953336,-0.6602078839414661,0.5725129362865115,1.2180039487295038,-1.4209755048963715,77.40390000000001,0,1,0,0,0,0,0,1,0,0,0,0,train
0.008100765388674817,1.4506241154757824,-0.7305954818646638,0.23407537630604158,0.14047984237456398,-0.2336252370130608,55.1892,0,0,0,0,1,0,1,0,0,0,0,0,train
0.4115377111993776,-1.3240595953336,1.1698696620616738,-0.515322077936428,1.4873849753182389,-1.758748118533783,41.834700000000005,0,0,0,0,1,0,0,0,0,0,0,0,train
1.026500729780738,0.5257295452059882,-1.0708022051601194,-1.0471525293343096,1.2180039487295038,1.6052550307673439,87.7201,0,0,0,0,0,1,0,0,0,0,0,0,train
-0.3905649156226898,-0.39916502506380586,-1.6808280538278326,0.6933834934223937,1.4873849753182389,1.322998137561566,79.24600000000001,0,0,0,0,0,1,1,0,0,1,0,0,train
-1.216523866441448,1.4506241154757824,0.95870686829208,0.7900799391310995,-1.2064252905691106,0.4107313832776985,22.1476,0,1,0,0,1,0,0,0,1,0,0,0,train
1.1054916692364474,-1.3240595953336,-0.965220808275323,-0.9746301950527804,-1.1166316150395321,1.6545330298021648,61.209,0,1,0,0,1,0,1,0,0,0,0,0,train
0.4767449967903324,-0.39916502506380586,-0.12056963319695056,0.7175576048495702,1.5771786508478167,-0.007819722448438446,75.5657,0,0,0,0,1,0,1,0,0,0,1,0,train
0.2827135616172478,1.4506241154757824,1.1112133304590093,-0.4911479665092515,1.038416597670347,-1.6464691333911532,40.8518,0,0,1,0,1,0,1,0,0,0,0,0,train
-1.0585419875300295,1.4506241154757824,1.392763722151799,0.5725129362865115,-1.1166316150395321,1.7409254711480213,34.5311,1,0,0,0,0,1,1,0,0,0,1,0,train
-1.3331547837586026,1.4506241154757824,-0.6602078839414661,0.20990126487886515,0.6792418955520338,0.5386046719123601,34.2628,0,0,0,0,1,0,0,0,0,0,0,0,train
-0.6307185771893762,-1.3240595953336,-0.038450768953220124,-0.7812373036353687,-1.565599992687424,-1.0058551459384817,20.3458,0,0,0,0,0,1,1,0,0,0,1,0,train
1.0127170759159836,-0.39916502506380586,0.0202055626494444,0.45164237915062916,-0.12890118421417068,-1.0966139922621077,75.03649999999999,1,0,0,0,1,0,0,0,0,0,0,0,train
-0.45206121748082584,-0.39916502506380586,-0.9065644766726579,-1.2647195321788975,1.7567660019069735,0.03459678304988837,46.316,1,0,0,0,1,0,0,0,0,0,1,0,train
0.2371214757569056,-1.3240595953336,-0.9182957429931912,-1.0471525293343096,0.49965454449287705,0.8526739442418833,58.5727,0,0,0,0,1,0,0,1,0,0,0,0,train
0.8775312399347359,1.4506241154757824,-0.6719391502619994,0.08903070774298287,1.2180039487295038,-0.4472671948538982,77.8741,0,1,0,0,1,0,0,1,0,0,0,1,train
1.1945552788240925,-0.39916502506380586,1.3458386568696672,-1.0471525293343096,-1.4758063171578455,0.7403949590992531,54.67150000000001,0,0,0,0,1,0,0,1,0,0,0,0,train
0.6538119348991032,1.4506241154757824,0.0202055626494444,-0.3461032979461928,-0.12890118421417068,-0.003141431400828912,62.0444,0,0,0,0,1,0,0,1,0,0,0,0,train
-0.7860497534344957,-0.39916502506380586,1.3810324558312663,-1.4339383121691325,-0.21869485974374908,-0.7055088606819467,22.7573,0,0,0,0,1,0,0,1,0,0,0,0,train
-0.46319416867928154,0.5257295452059882,1.5921952496008591,-0.9746301950527804,-1.296218966098689,0.9337643224004492,33.3599,0,1,0,0,0,1,1,0,0,0,0,0,train
-0.1790388428520323,-1.3240595953336,-1.7042905864688984,1.6845220619366272,-0.039107508684592784,-0.8698728194879632,59.0736,0,1,0,0,1,0,1,0,0,0,0,1,train
0.9559920388571855,-0.39916502506380586,1.3810324558312663,-0.950456083625604,-1.026837939509954,-0.3140918430319455,51.1318,0,1,0,0,0,0,0,1,0,0,1,0,train
-0.9912141398060358,0.5257295452059882,0.0202055626494444,-0.5878444122179574,1.2180039487295038,-0.3621222977874038,31.7102,0,0,0,0,1,0,0,0,0,0,0,0,train
1.0137773569825028,1.4506241154757824,1.1816009283822064,0.3307718220147474,0.8588292466111906,-0.22551619919720425,88.1462,1,0,0,0,1,0,0,1,0,0,0,0,train
4.769169940694907,-0.39916502506380586,0.3721435522654331,-1.1680230864701917,-0.3982822108029059,1.5260359690278216,248.29520891209057,0,1,0,0,1,0,0,0,0,0,0,0,train
0.7529482146186844,-1.3240595953336,1.4514200537544646,-0.15271040652878168,-0.12890118421417068,-1.3345830635505147,57.53359999999999,0,0,0,0,1,0,0,1,0,0,0,0,train
5.518858663883686,-1.3240595953336,0.5129187481118286,-1.4339383121691325,-1.2064252905691106,0.8239804258165445,328.8717691378544,0,0,0,0,1,0,0,0,0,0,0,0,train
-1.1979689477773552,-0.39916502506380586,0.7123502755608881,-1.4339383121691325,-1.296218966098689,-0.979656716071868,11.2613,1,0,0,0,0,1,0,0,0,0,1,0,train
-0.7340959811750359,-1.3240595953336,-1.2936962652502453,-0.22523274081031106,0.948622922140769,-0.16438652950843907,39.5698,1,0,0,0,1,0,1,0,0,0,0,0,train
-0.9005601086186111,-0.39916502506380586,0.5363812807528945,0.7659058277039231,-1.1166316150395321,1.2506405693585376,36.2571,0,0,0,0,0,1,0,0,0,0,0,0,train
0.7407549823537093,0.5257295452059882,-0.566357753377203,-0.27358096366466345,-1.565599992687424,0.6895575297152292,58.2448,0,1,0,0,1,0,0,0,1,0,0,0,train
-0.7192520462437617,0.5257295452059882,0.12578695953424127,-0.27358096366466345,-1.3860126416282672,-0.8343178075261305,23.105000000000004,0,0,1,0,1,0,1,0,0,0,0,0,train
-1.0543008632639512,-0.39916502506380586,1.0994820641384755,1.7086961733638037,-1.565599992687424,1.2855718091806894,29.965799999999994,0,0,0,0,1,0,1,0,0,1,0,0,train
-0.6354898419887143,-0.39916502506380586,0.8296629387662182,1.7570443962181568,0.8588292466111906,-1.5148532119184037,38.0988,0,1,0,0,1,0,1,0,0,0,0,0,train
1.1373001012320347,-1.3240595953336,0.26656215538063677,0.9834728305485106,-0.12890118421417068,1.1923178742983387,110.2544,0,0,1,0,0,1,0,0,1,0,1,0,train
-0.010984293808677716,-1.3240595953336,1.1112133304590093,-0.9988043064799565,1.3975912997886604,1.6442407894974236,77.4795,0,1,0,0,1,0,0,0,0,0,0,0,train
-0.16578532952053748,-0.39916502506380586,-1.1177272704422512,-1.5064606464506618,0.40986086896329915,-0.729524088059676,29.778,0,0,0,0,1,0,0,1,0,0,0,0,train
0.38397040346986855,-0.39916502506380586,-0.7423267481851971,0.4758164905778056,-1.296218966098689,-0.007819722448438446,59.475,0,0,0,0,1,0,0,1,0,0,1,0,train
-0.3900347750894299,0.5257295452059882,0.07886189425210945,-1.022978417907133,0.23027351790414238,-0.25171462906381775,36.2624,0,1,0,0,1,0,1,0,0,0,0,0,train
-0.7012272681129287,0.5257295452059882,-0.3317324269665438,-0.3702774093733692,-0.6676632373916408,1.0660040160128796,38.769,0,0,0,0,1,0,1,0,0,0,1,0,train
-0.43244601775021346,-1.3240595953336,0.9235130693304818,-0.3702774093733692,-1.3860126416282672,-0.007819722448438446,25.3115,0,0,0,0,1,0,0,1,0,0,0,0,train
-1.229247239239683,-0.39916502506380586,-1.340621330532377,-0.03183984939289941,0.5894482200224554,1.3828802629709687,42.4232,0,0,0,0,1,0,1,0,0,0,0,0,train
0.18039643869810768,0.5257295452059882,-0.28480736168441195,0.25824948773321804,0.05068616684498561,-0.7968914791452537,54.1983,0,1,0,0,1,0,0,1,0,0,0,0,train
0.08762184537764382,0.5257295452059882,-1.188114868365449,-0.03183984939289941,-1.4758063171578455,1.181401861853916,49.7657,0,0,1,0,0,1,0,0,0,0,0,0,train
0.3060397450806786,0.5257295452059882,0.9352443356510145,-0.5636703007907808,-0.21869485974374908,-1.3283453421537017,41.65619999999999,1,0,0,0,1,0,1,0,0,0,0,0,train
1.0392241025789732,-1.3240595953336,1.4631513200749973,1.3944327248105104,0.49965454449287705,-0.007819722448438446,96.939,0,0,0,0,1,0,0,1,0,0,1,0,train
-1.051650160597652,-0.39916502506380586,-1.0942647378011852,0.6692093819952173,-0.5778695618620624,-1.6495879940895595,14.935,0,1,0,0,1,0,0,1,0,0,1,0,train
-1.3024066328295345,1.4506241154757824,0.6067688786760917,-1.0471525293343096,-0.3982822108029059,-0.5798187745361696,16.525599999999997,0,0,0,0,0,1,0,0,0,0,0,0,train
0.71371781515746,0.5257295452059882,0.3721435522654331,-1.3614159778876032,1.1282102731999253,0.02399265667530656,56.6394,1,0,0,0,1,0,1,0,0,0,0,0,train
-1.2939243842973778,-1.3240595953336,0.0202055626494444,0.7659058277039231,1.5771786508478167,-0.7198556198946161,26.4327,0,1,0,0,0,1,0,1,0,0,0,1,train
-0.06823947140073532,-1.3240595953336,-0.07364456791481874,-0.7570631922081923,1.846559677436552,0.17276231198929146,60.077,0,1,0,0,0,1,0,1,0,0,0,0,train
-1.0569515659302502,-0.39916502506380586,-1.3054275315707784,-0.7328890807810158,0.5894482200224554,-1.7712235613274085,10.4444,0,0,0,0,0,1,0,0,0,0,0,0,train
-0.06823947140073532,-0.39916502506380586,-1.1998461346859817,-0.950456083625604,1.3975912997886604,0.5866351266678186,76.1018,0,0,0,0,0,1,0,1,0,0,0,0,train
-0.006213029009339583,-0.39916502506380586,1.0525569988563437,-0.7087149693538394,-1.7451873437465806,-0.32687917189541177,34.2597,0,1,0,0,1,0,0,1,0,0,0,0,train
0.3728374522714128,1.4506241154757824,1.7329704454472545,-0.7328890807810158,1.1282102731999253,-0.4185736764285594,56.3682,0,0,0,0,1,0,0,0,0,0,1,0,train
0.7555989172849836,-1.3240595953336,0.5246500144323613,1.4427809476648632,0.948622922140769,-0.8109263522880826,92.8432,0,1,0,0,0,1,0,0,0,1,0,0,train
-1.2971052274969364,-1.3240595953336,1.1346758631000746,-1.6998535378680732,-1.3860126416282672,1.2590614932442352,19.9412,0,0,0,0,1,0,1,0,0,0,0,0,train
-0.418132223352199,-0.39916502506380586,-1.6925593201483657,-1.4339383121691325,-1.565599992687424,0.40106291511263864,22.8766,0,0,0,0,1,0,1,0,0,0,1,0,train
0.4937094938546458,-0.39916502506380586,-0.1792259647996156,0.13737893059733577,-0.039107508684592784,1.7864608373447548,79.2381,0,1,0,0,0,1,1,0,0,0,0,0,train
-1.0951216843249552,0.5257295452059882,0.4659936828296968,-0.9262819721984275,0.32006719343372075,-0.4650447008348146,24.4754,0,1,0,0,1,0,0,1,0,0,0,0,train
-0.7404576675741534,1.4506241154757824,0.6302314113171582,1.3944327248105104,-1.2064252905691106,-0.293819248492304,35.357200000000006,1,0,0,0,1,0,1,0,0,0,1,0,train
-0.08467382793178903,1.4506241154757824,0.19617455745743903,0.2824235991603945,-0.3982822108029059,0.8174308183498908,59.3324,0,0,0,0,1,0,0,1,0,0,0,0,train
-0.06823947140073532,1.4506241154757824,-0.6015515523388015,0.04068248488862995,-0.12890118421417068,-0.7862873527706722,44.7092,0,0,0,0,0,1,0,1,0,0,1,0,train
-0.03272005567232925,1.4506241154757824,0.5011874817912954,-0.8537596379168981,1.3975912997886604,0.01058155567215911,54.62179999999999,0,0,1,0,1,0,0,1,0,0,1,0,train
-0.9196451678159636,-1.3240595953336,-1.2819649989297126,1.5153032819463927,-1.296218966098689,-1.7097820055688027,20.7765,0,0,0,0,1,0,0,1,0,0,0,0,train
0.46614218612513636,-0.39916502506380586,-0.3317324269665438,1.660347950509451,0.49965454449287705,1.534456892913519,109.89649999999996,0,0,0,0,0,1,1,0,0,0,1,0,train
0.9713661143217195,-1.3240595953336,-0.8596394113905266,-0.6603667464994867,-0.4880758863324842,-0.9235172235005531,53.2857,0,0,0,0,1,0,0,0,0,0,0,0,train
-1.28809283843152,-0.39916502506380586,-0.02671950263268691,-0.8537596379168981,-0.9370442639803757,-0.9553296026242982,11.5061,0,0,1,0,1,0,1,0,0,0,0,0,train
0.9146410772629217,-0.39916502506380586,-1.411008928455575,-0.3461032979461928,-0.3982822108029059,-0.7694455049992778,59.0718,0,0,1,0,1,0,1,0,0,0,0,0,train
-1.00552793420405,-1.3240595953336,0.0202055626494444,0.16155304202451223,-1.565599992687424,-1.258482862509399,15.0994,0,0,0,0,1,0,1,0,0,0,0,0,train
0.5753511359766539,1.4506241154757824,-0.3200011606460106,1.7086961733638037,-1.296218966098689,-0.1584606941814668,84.23230000000001,0,1,0,0,1,0,1,0,0,1,0,0,train
-0.0571065202022798,0.5257295452059882,0.8413942050867509,-0.03183984939289941,-1.026837939509954,-1.4474858208328258,54.1556,0,0,0,0,1,0,0,1,0,0,0,0,train
0.916231498862701,-0.39916502506380586,-1.0004146072369215,-0.6361926350723103,-0.039107508684592784,0.39981537083327584,66.5363,0,0,0,1,1,0,1,0,0,0,0,0,train
0.8870737695334122,0.5257295452059882,-0.6132828186593342,1.5636515048007456,-0.5778695618620624,-0.007819722448438446,101.1216,1,0,0,0,0,1,0,0,1,0,0,0,train
-0.813617061164005,-1.3240595953336,0.0202055626494444,1.05599516483004,0.5894482200224554,1.6748056243418064,62.8,0,0,0,0,0,1,1,0,0,0,0,0,train
-0.7818086291684173,-0.39916502506380586,1.5452701843187273,0.6450352705680408,-0.21869485974374908,0.2747490568271801,41.71940000000001,1,0,0,0,1,0,0,1,0,0,0,1,train
-1.1704016400478459,-0.39916502506380586,1.7095079128061892,-0.7570631922081923,0.8588292466111906,-1.1546248012524662,18.8626,0,0,0,0,1,0,0,1,0,0,0,0,train
0.08338072111156557,-0.39916502506380586,1.0760195314974101,1.5878256162279214,-1.2064252905691106,0.8111930969530784,71.6404,1,0,0,0,1,0,0,1,0,0,1,0,train
-0.3963964614885475,0.5257295452059882,-0.01498823631215421,1.6361738390822744,1.1282102731999253,1.7421730154273842,89.472,0,1,0,0,1,0,0,1,0,0,0,0,train
0.8483735106054474,0.5257295452059882,-1.3758151294939762,-0.03183984939289941,-1.296218966098689,-0.8726797941165292,48.4081,0,1,0,0,1,0,1,0,0,0,0,0,train
-0.9864428750066975,-1.3240595953336,-1.0238771398779876,-0.5878444122179574,-1.4758063171578455,-0.9575128051131827,14.6127,0,0,0,0,0,1,0,0,0,0,0,0,train
0.9024478449979462,1.4506241154757824,1.3458386568696672,1.8053926190725096,1.307797624259082,1.4617874386406504,138.6425,0,1,0,0,1,0,1,0,0,0,0,0,train
1.1404809444315935,0.5257295452059882,1.7212391791267219,1.8537408419268624,-0.6676632373916408,-1.3311523167822676,105.144,0,0,0,1,1,0,0,1,0,0,0,0,train
